API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location,Geog. Proj.
490251131400,Mammoth Production,NPR-3,105-A-29,969237.4,791654.8,PA,,2864,4985.27,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-05-05,4/6/05,105-A-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2922"
490251131500,U.S. DOE,NPR-3,44-64-SX-10,953802.8,801415.7,PR,O,500,5237,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5232,,1990-09-30,,44-64-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2923"
490251131600,U.S. DOE,NPR-3,54-43-SX-10,953939.9,801801.7,PA,O,480,5203,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5193,,1990-09-13,,54-43-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2924"
490251131700,U.S. DOE,NPR-3,54-52-SX-10,954042,801897.2,PA,O,460,5200,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5190,,1990-09-27,,54-52-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2925"
490251131800,U.S. DOE,NPR-3,55-11-SX-10,953467.7,801467.4,PR,O,490,5226,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5216,,1990-09-29,,55-11-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2926"
490251131900,U.S. DOE,NPR-3,55-41-SX-10,953502,801856.4,PA,O,470,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,1990-09-28,,55-41-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2927"
490251132000,U.S. DOE,NPR-3,63-1-SX-10,954381,802419.5,PR,O,478,5192,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,1990-10-01,,63-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2928"
490251132100,U.S. DOE,NPR-3,63-64-SX-10,954454.1,802693.8,PR,O,465,5188,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5178,,1990-09-25,,63-64-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2929"
490251132200,U.S. DOE,NPR-3,64-25-SX-10,953684,802166.5,PA,O,473,5200,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5190,,1990-09-26,,64-25-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2930"
490251132300,U.S. DOE,NPR-3,64-63-SX-10,953942.4,802594,PR,O,466,5194,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,1990-09-12,,64-63-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2931"
490251132400,U.S. DOE,NPR-3,73-45-SX-10,954363,803110.7,PR,O,469,5185,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,1990-09-08,,73-45-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2932"
490251132500,U.S. DOE,NPR-3,74-32-SX-10,954101.9,802909.5,PA,O,480,5190,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5180,,1990-09-05,,74-32-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2933"
490251132600,U.S. DOE,NPR-3,74-51-SX-10,954187.6,803130.3,PA,O,496,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5177,,1990-09-07,,74-51-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2934"
490251132700,U.S. DOE,NPR-3,57-2-SX-3,956936.8,801868.8,PA,O,485,5194,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,420,1990-10-04,,57-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 2935"
490251132900,U.S. DOE,NPR-3,67-1-SX-3,957009.7,802386.4,PA,O,484,5184,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5174,,1990-10-12,,67-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2936"
490251133000,U.S. DOE,NPR-3,57-1-SX-3,957093.6,801670.6,PA,O,480,5181.6,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5171.6,427,1990-10-08,,57-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2937"
490251133100,U.S. DOE,NPR-3,73-3-SX-10,954302.7,802892.8,PA,I,470,5183,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5178,,1991-05-07,,73-3-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2938"
490251133200,U.S. DOE,NPR-3,54-1-SX-10,953655.1,801579.3,PA,,461,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,,1991-04-22,,54-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2939"
490251133300,U.S. DOE,NPR-3,54-2-SX-10,953711.2,801519.5,PA,,460,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,,1991-04-23,,54-2-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2940"
490251133400,U.S. DOE,NPR-3,54-3-SX-10,953907.2,801910.8,PA,,470,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,398,1991-04-24,,54-3-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2941"
490251133500,U.S. DOE,NPR-3,54-4-SX-10,953898.8,801949.8,PA,,471,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,1991-04-25,,54-4-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2942"
490251133600,U.S. DOE,NPR-3,64-1-SX-10,953980.2,802312.3,PA,I,440,5190,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5185,,1991-04-29,,64-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2943"
490251133700,U.S. DOE,NPR-3,64-2-SX-10,953964.3,802332.3,PA,I,440,5190,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5185,,1991-04-30,,64-2-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2944"
490251133800,U.S. DOE,NPR-3,64-3-SX-10,954161,802543.5,PA,I,470,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,1991-05-01,,64-3-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2945"
490251133900,U.S. DOE,NPR-3,64-4-SX-10,954144.7,802559.2,PA,I,470,5187,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,1991-05-02,,64-4-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2946"
490251134000,U.S. DOE,NPR-3,73-2-SX-10,954328.3,802889.8,PA,I,470,5183,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5178,,1991-05-06,,73-2-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2947"
490251134100,U.S. DOE,NPR-3,51-41-SX-3,961175.6,801710.4,PA,,381,5169.1,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5169.1,0,1985-07-25,,51-41-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2948"
490251134200,U.S. DOE,NPR-3,55-44-SX-3,958423.9,801717.3,PA,O,397,5164.8,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5164.8,,1985-07-22,,55-44-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2949"
490251134300,U.S. DOE,NPR-3,55-56-SX-3,958336.8,801591.5,PA,O,402,5168,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,1985-07-02,,55-56-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2950"
490251134400,U.S. DOE,NPR-3,55-61-SX-3,958714,801940.2,PA,O,420,5160,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160.8,,1985-06-25,,55-61-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2951"
490251134500,U.S. DOE,NPR-3,55-65-SX-3,958360.6,801852.3,PA,O,394,5168,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,1985-06-27,,55-65-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2952"
490251134600,U.S. DOE,NPR-3,65-15-SX-3,958381.6,802041.2,PA,O,399,5161.8,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5162,,1985-07-01,7/2/85,65-15-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2953"
490251134700,U.S. DOE,NPR-3,65-24-SX-3,958459.3,802055,PA,O,424,5161,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,1985-06-29,,65-24-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2954"
490251134900,Mammoth Production,NPR-3,101-A-15,950589.9,803092.7,PA,O,3025,5244,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5244,0,1922-09-24,5/5/23,101-A-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2955"
490251135000,Mammoth Production,NPR-3,202-A-3,959609.6,799046.7,PA,O,3075,5231.75,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5231.75,,1923-04-19,,202-A-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2956"
490251135100,U.S. DOE,NPR-3,57-3-SX-3,956866.3,801511.3,PA,O,471,5191.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5181.3,418,1990-10-07,,57-3-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2957"
490251135300,Mammoth Production,NPR-3,203-A-34,964220.5,799600.7,PA,O,2906,5084.6,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-04-20,6/15/23,203-A-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2958"
490251135400,Mammoth Production,NPR-3,204-A-34,964203.3,798944.2,PA,O,2885,5092.9,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-05-21,7/12/23,204-A-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2959"
490251135500,Mammoth Production,NPR-3,102-A-33,964859.8,796299.6,PA,O,2905,5146,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5146,,1923-06-13,,102-A-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 ,"All Coordinates in Wyoming East Central State Plane, NAD 2960"
490251135600,Mammoth Production,NPR-3,104-A-33,966152.8,796298.2,PA,O,2868,5118.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-05-15,,104-A-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 ,"All Coordinates in Wyoming East Central State Plane, NAD 2961"
490251135700,Mammoth Production,NPR-3,201-A-10,954073.1,800340.7,PA,O,3061,5238,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,3051,1922-09-25,4/6/05,201-A-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2962"
490251135800,Mammoth Production,NPR-3,301-A-14,946010.8,804130.2,PA,O,3275,5238.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1922-09-26,2/20/23,301-A-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2963"
490251135900,Mammoth Production,NPR-3,301-A-21,974215.4,795783.5,PA,O,2880,4991.3,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1922-07-26,3/22/23,301-A-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2964"
490251136000,Mammoth Production,NPR-3,404-A-28,966808.4,797581.7,PA,O,2884,5080.5,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-06-19,8/10/23,404-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2965"
490251136600,U.S. DOE,NPR-3,85-StX-3(/),958468.8,803526.5,PA,O,2366,5129,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,530,1984-07-07,,85-STX-3(/),CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 2966"
490251136800,U.S. DOE,NPR-3,15-X-3,958629.8,798899.4,PA,O,2230,5226.6,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5216,,1988-09-18,,15-X-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2967"
490251136900,U.S. DOE,NPR-3,31-X-3,961146.3,800183.6,PA,O,,5208,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1987-12-04,,31-X-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 2968"
490251137000,U.S. DOE,NPR-3,14-X-10,953547.5,799003.5,PA,,2590,5278,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5268,,1988-09-12,,14-X-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2969"
490251137100,U.S. DOE,NPR-3,63-StX-33,964935.3,796662.4,PA,O,1950,5149.6,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5139,,1987-10-02,10/4/87,63-STX-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2970"
490251137200,Mammoth Production,NPR-3,106-Sh-29,969958.8,791594.9,PA,,941,4980.33,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4980.33,0,1923-04-28,5/12/23,106-SH-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2971"
490251137400,Mammoth Production,NPR-3,105-A-20,974514.6,792152,PA,O,2945,5005.6,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4995,2702,1923-04-27,7/27/23,105-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2972"
490251137700,U.S. DOE,NPR-3,36-StX-23,942187.8,806222.4,PR,O,1330,5320,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1984-12-29,,36-STX-23,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 23,"All Coordinates in Wyoming East Central State Plane, NAD 2973"
490251143800,Mammoth Production ,NPR-3,406-A-20,972599.6,792891.4,PA,,2759,4998.8,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-07-07,9/19/23,406-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2974"
490251143900,Mammoth Production,NPR-3,407-A-20,974010.7,792187.2,PA,,2704,5007,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1924-05-27,7/11/23,407-A-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2975"
490251144000,Mammoth Production,NPR-3,304-A-21,973966.8,793506.1,PA,,2890,4982.9,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-09-20,,304-A-21,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 21,"All Coordinates in Wyoming East Central State Plane, NAD 2976"
490251144100,Mammoth Production,NPR-3,101-A-28,971673.1,798218.9,PA,,2815,5021.38,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1922-09-21,2/20/23,101-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2977"
490251144200,Mammoth Production,NPR-3,302-A-28,967008.2,795304.9,PA,,3065,5093.67,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-08-22,3/6/24,302-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2978"
490251144300,Mammoth Production,NPR-3,101-A-29,971266.6,790782.7,PA,,2786,5006.25,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-04-01,6/5/23,101-A-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2979"
490251144400,Mammoth Production,NPR-3,201-A-29,971362.4,790399.1,PA,,2788,5011.58,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,2782,1922-07-20,11/29/22,201-A-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 ,"All Coordinates in Wyoming East Central State Plane, NAD 2980"
490251144500,Mammoth Production,NPR-3,410-A-20,972575.1,790893.7,PA,,2741,5022,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1924-05-26,7/17/24,410-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2981"
490251144600,U.S. DOE,NPR-3,41-AX-15,950390.3,801121.2,PA,Junk,872,5252,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5242,,1980-06-29,,41-AX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2982"
490251144900,Mammoth Production,NPR-3,203-A-28,970672.2,793573.2,PA,,2815,4974.26,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1923-08-20,,203-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2983"
490251145000,Mutual Oil Co.,NPR-3,6-A-20,973974.4,790862.9,PA,,2388,5052,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5052,2230,1922-06-23,8/2/22,6-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2984"
490251145200,Mammoth Production,NPR-3,408-A-20,974004,791586.7,PA,,2906,5028.75,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,,,,1923-05-30,8/24/23,408-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2985"
490251145900,U.S. DOE,NPR-3,55-X-27,969048.9,801364.9,PA,,2650,5040,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5040,,,,55-X-27,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 27 ,"All Coordinates in Wyoming East Central State Plane, NAD 2986"
490251146100,U.S. DOE,NPR-3,86-X-33,962664.6,798593.7,PA,DH,2200,5131.6,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119.8,575,1986-10-31,11/3/86,86-X-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2987"
490251146200,Mammoth Production,NPR-3,201-A-34,964146.3,801123.5,PA,,2975,5105.72,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5106,0,,3/4/23,201-A-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2988"
490251147800,U.S. DOE,NPR-3,66-X-23,941982.7,807877.2,PA,,3202,5418.6,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5408,1550,1987-09-07,9/9/87,66-X-23,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 23,"All Coordinates in Wyoming East Central State Plane, NAD 2989"
490251150000,U.S. DOE,NPR-3,11-X-10,955854.8,798992.7,PA,,,4995,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,,,11-X-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2990"
490252244500,U.S. DOE,NPR-3,73-4-SX-10,954537.9,803206.5,PR,O,490,5171,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5171,,1983-10-06,,73-4-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2991"
490252244600,U.S. DOE,NPR-3,72-1-SX-10,955070.1,803616.1,PR,O,530,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5140,,1983-10-14,,72-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2992"
490252244700,U.S. DOE,NPR-3,71-1-SX-10,956124.4,802873.6,PA,O,485,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142,,1991-09-30,,71-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2993"
490252244800,U.S. DOE,NPR-3,68-1-SX-3,956488.1,802586.9,PR,O,485,5163,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5153,,1991-09-27,,68-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2994"
490252244900,U.S. DOE,NPR-3,15-10,952833,801515.9,PA,,240,5203,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5203,,1983-09-22,,15-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2995"
490252245000,U.S. DOE,NPR-3,11-10,953088.5,802260,PA,,230,5194,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5194,,1983-09-27,,11-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2996"
490252245100,U.S. DOE,NPR-3,7-10,954243,802952.2,PA,,230,5175,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,1983-10-04,,7-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2997"
490252245200,U.S. DOE,NPR-3,6-10,954263.4,803245.9,PA,,240,5175,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,1983-10-06,,6-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2998"
