WLBR_ID,Company,Field_Name,Lat,Lon,Yr,OEB,Oil_BBLS,Gas_OEB,Gas_KCF,Days_Tot,Water_Tot,FM AGE,Formation,Oil_Gravity,,,,,,
2522049,BLACK BEAR OIL CORPORATION,BOONE DOME,43.017220,-107.023490,2000,4545,2753,1792,10753,283,28,Cret. Upr,SHANNON,3.6,,,,,,
2522052,ANTELOPE RESOURCES INC,SALT CREEK,43.464068,-106.297496,2000,692,692,0,0,302,35,Cret. Upr,SHANNON,6.3,,,,,,
2522054,CHACO ENERGY COMPANY,GRIEVE NORTH,42.816010,-107.114290,2000,631,456,175,1048,113,30,Cret. Lwr,MUDDY,24.4,,,,,,
2522061,FDL OPERATING LLC,SALT CREEK,43.398669,-106.280350,2000,39,36,3,16,184,40242,Cret. Upr,WALL CREEK-2,,,,,,,
2522062,FDL OPERATING LLC,SALT CREEK,43.396490,-106.274861,2000,5799,5305,494,2966,366,210475,Cret. Upr,WALL CREEK-2,,,,,,,
2522063,FDL OPERATING LLC,SALT CREEK,43.405993,-106.279697,2000,4628,4415,213,1280,366,730572,Cret. Upr,WALL CREEK-2,,,,,,,
2522065,FDL OPERATING LLC,SALT CREEK,43.397511,-106.281278,2000,1920,1799,121,724,366,158661,Cret. Upr,WALL CREEK-2,,,,,,,
2522068,FDL OPERATING LLC,SALT CREEK,43.433277,-106.298355,2000,3082,2895,187,1119,366,486639,Cret. Upr,WALL CREEK-2,,,,,,,
2522069,FDL OPERATING LLC,SALT CREEK,43.433454,-106.293612,2000,2719,2555,164,985,366,545962,Cret. Upr,WALL CREEK-2,,,,,,,
2522070,FDL OPERATING LLC,SALT CREEK,43.395900,-106.295180,2000,1968,1844,124,742,366,270864,Cret. Upr,WALL CREEK-2,,,,,,,
2522071,FDL OPERATING LLC,SALT CREEK,43.394640,-106.306665,2000,2132,1998,134,802,366,165684,Cret. Upr,WALL CREEK-2,,,,,,,
2522072,FDL OPERATING LLC,SALT CREEK,43.419884,-106.275866,2000,2731,2606,125,748,366,312670,Cret. Upr,WALL CREEK-2,,,,,,,
2522073,FDL OPERATING LLC,SALT CREEK,43.420473,-106.279420,2000,4767,4549,218,1309,366,566260,Cret. Upr,WALL CREEK-2,,,,,,,
2522075,FDL OPERATING LLC,SALT CREEK,43.434034,-106.300201,2000,3375,3170,205,1227,366,788716,Cret. Upr,WALL CREEK-2,,,,,,,
2522077,FDL OPERATING LLC,SALT CREEK,43.415107,-106.314484,2000,2373,2228,145,867,366,79117,Cret. Upr,WALL CREEK-2,,,,,,,
2522078,FDL OPERATING LLC,SALT CREEK,43.415220,-106.311887,2000,1734,1629,105,628,366,221615,Cret. Upr,WALL CREEK-2,,,,,,,
2522079,FDL OPERATING LLC,SALT CREEK,43.410812,-106.278110,2000,221,211,10,58,184,157333,Cret. Upr,WALL CREEK-2,,,,,,,
2522081,FDL OPERATING LLC,SALT CREEK,43.424730,-106.294778,2000,8905,8368,537,3221,366,1749868,Cret. Upr,WALL CREEK-2,,,,,,,
2522082,FDL OPERATING LLC,SALT CREEK,43.432026,-106.292386,2000,29,27,2,12,214,131946,Cret. Upr,WALL CREEK-2,,,,,,,
2522083,FDL OPERATING LLC,SALT CREEK,43.427621,-106.305502,2000,11429,10734,695,4170,366,1237381,Cret. Upr,WALL CREEK-2,,,,,,,
2522084,FDL OPERATING LLC,SALT CREEK,43.425885,-106.304131,2000,1040,977,63,377,366,506934,Cret. Upr,WALL CREEK-2,,,,,,,
2522085,FDL OPERATING LLC,SALT CREEK,43.392496,-106.312184,2000,1437,1347,90,542,366,363051,Cret. Upr,WALL CREEK-2,,,,,,,
2522086,FDL OPERATING LLC,SALT CREEK,43.396847,-106.306239,2000,2322,2177,145,871,366,176188,Cret. Upr,WALL CREEK-2,,,,,,,
2522087,FDL OPERATING LLC,SALT CREEK,43.410570,-106.298812,2000,7522,7049,473,2835,366,692746,Cret. Upr,WALL CREEK-2,,,,,,,
2522088,FDL OPERATING LLC,SALT CREEK,43.385309,-106.308314,2000,3180,2980,200,1198,366,73955,Cret. Upr,WALL CREEK-2,,,,,,,
2522089,FDL OPERATING LLC,SALT CREEK,43.408205,-106.275202,2000,4962,4736,226,1356,366,935079,Cret. Upr,WALL CREEK-2,,,,,,,
2522090,FDL OPERATING LLC,SALT CREEK,43.413179,-106.280550,2000,7641,7291,350,2098,366,1239229,Cret. Upr,WALL CREEK-2,,,,,,,
2522091,FDL OPERATING LLC,SALT CREEK,43.418926,-106.275546,2000,6064,5787,277,1664,366,700697,Cret. Upr,WALL CREEK-2,,,,,,,
2522092,FDL OPERATING LLC,SALT CREEK,43.381506,-106.309859,2000,1157,1084,73,436,366,93761,Cret. Upr,WALL CREEK-2,,,,,,,
2522093,FDL OPERATING LLC,SALT CREEK,43.411888,-106.310116,2000,3266,3067,199,1195,366,412588,Cret. Upr,WALL CREEK-2,,,,,,,
2522094,FDL OPERATING LLC,SALT CREEK,43.422753,-106.310494,2000,2433,2286,147,884,366,633235,Cret. Upr,WALL CREEK-2,,,,,,,
2522096,FDL OPERATING LLC,SALT CREEK,43.409610,-106.287960,2000,1771,1660,111,666,366,586688,Cret. Upr,WALL CREEK-2,,,,,,,
2522097,FDL OPERATING LLC,SALT CREEK,43.416831,-106.280380,2000,4199,4006,193,1158,366,768028,Cret. Upr,WALL CREEK-2,,,,,,,
2522099,FDL OPERATING LLC,SALT CREEK,43.422777,-106.296377,2000,3678,3455,223,1340,366,484042,Cret. Upr,WALL CREEK-2,,,,,,,
2522100,FDL OPERATING LLC,SALT CREEK,43.431006,-106.293616,2000,9336,8773,563,3376,366,1087042,Cret. Upr,WALL CREEK-2,,,,,,,
2522102,FDL OPERATING LLC,SALT CREEK,43.414140,-106.274540,2000,8839,8434,405,2431,366,969537,Cret. Upr,WALL CREEK 1-2,,,,,,,
2522104,FDL OPERATING LLC,SALT CREEK,43.433578,-106.298525,2000,9998,9392,606,3638,366,948983,Cret. Upr,WALL CREEK-2,,,,,,,
2522105,FDL OPERATING LLC,SALT CREEK,43.436337,-106.299451,2000,4866,4569,297,1783,366,445640,Cret. Upr,WALL CREEK-2,,,,,,,
2522108,FDL OPERATING LLC,SALT CREEK,43.354750,-106.306883,2000,331,331,0,0,352,13289,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2522110,FDL OPERATING LLC,SALT CREEK,43.361120,-106.312655,2000,601,601,0,0,353,107561,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2522122,FDL OPERATING LLC,SALT CREEK,43.436973,-106.295450,2000,2728,2559,169,1015,366,233077,Cret. Upr,WALL CREEK-2,,,,,,,
2522127,CHACO ENERGY COMPANY,SUN RANCH,42.828465,-107.132144,2000,65,8,57,339,130,30,Cret. Lwr,MUDDY,5.7,,,,,,
2522128,RICHARDSON OPERATING CO,AUSTIN CREEK,42.751940,-106.947220,2000,535,0,535,3212,679,0,Cret. Lwr,MUDDY,,,,,,,
2522130,BLACK BEAR OIL CORPORATION,BOONE DOME,42.988458,-106.998513,2000,1258,0,1258,7547,180,0,Cret. Upr,SHANNON,,,,,,,
2522132,CHACO ENERGY COMPANY,SUN RANCH,42.825490,-107.131110,2000,50912,0,50912,305471,280,0,Cret. Lwr,MUDDY,18.7,,,,,,
2522134,FDL OPERATING LLC,SALT CREEK,43.390135,-106.290734,2000,972,911,61,365,366,91616,Cret. Upr,WALL CREEK-2,,,,,,,
2522136,FDL OPERATING LLC,SALT CREEK,43.415800,-106.294400,2000,1691,1589,102,612,366,526942,Cret. Upr,WALL CREEK-2,,,,,,,
2522137,FDL OPERATING LLC,SALT CREEK,43.414440,-106.295440,2000,2019,1896,123,736,366,462111,Cret. Upr,WALL CREEK-2,,,,,,,
2522140,FDL OPERATING LLC,SALT CREEK,43.417255,-106.299237,2000,3736,3510,226,1356,366,506765,Cret. Upr,WALL CREEK-2,,,,,,,
2522141,FDL OPERATING LLC,SALT CREEK,43.416934,-106.295110,2000,2846,2673,173,1039,366,489089,Cret. Upr,WALL CREEK-2,,,,,,,
2522145,FDL OPERATING LLC,SALT CREEK,43.406702,-106.309396,2000,4209,3945,264,1583,366,265448,Cret. Upr,WALL CREEK-2,,,,,,,
2522149,FDL OPERATING LLC,SALT CREEK,43.413133,-106.293311,2000,2463,2308,155,927,366,335849,Cret. Upr,WALL CREEK-2,,,,,,,
2522150,FDL OPERATING LLC,SALT CREEK,43.393814,-106.314398,2000,2195,2058,137,824,366,188048,Cret. Upr,WALL CREEK-2,,,,,,,
2522151,FDL OPERATING LLC,SALT CREEK,43.395054,-106.316480,2000,1047,981,66,395,366,7462,Cret. Upr,WALL CREEK-3,,,,,,,
2522152,FDL OPERATING LLC,SALT CREEK,43.377298,-106.315870,2000,3790,3552,238,1428,366,108399,Cret. Upr,WALL CREEK-2,,,,,,,
2522155,FDL OPERATING LLC,SALT CREEK,43.380378,-106.300235,2000,4292,4023,269,1616,366,837084,Cret. Upr,WALL CREEK-2,,,,,,,
2522156,FDL OPERATING LLC,SALT CREEK,43.380288,-106.297184,2000,1945,1823,122,731,366,293542,Cret. Upr,WALL CREEK-2,,,,,,,
2522157,FDL OPERATING LLC,SALT CREEK,43.420841,-106.292834,2000,9081,8531,550,3300,366,1211273,Cret. Upr,WALL CREEK-2,,,,,,,
2522166,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.843422,-106.879872,2000,0,0,0,0,12,56,Cret. Upr,MESAVERDE,42.7,,,,,,
2522168,M-3 INDUSTRIES,RADERVILLE,42.948853,-107.450408,2000,832,832,0,0,366,444,Cret. Upr,CODY,18.0,,,,,,
2522170,FDL OPERATING LLC,SALT CREEK,43.391911,-106.294921,2000,0,0,0,0,297,0,Cret. Upr,WALL CREEK,,,,,,,
2522170,FDL OPERATING LLC,SALT CREEK,43.391911,-106.294921,2000,0,0,0,0,1089,0,Cret. Upr,WALL CREEK-2,,,,,,,
2522172,FDL OPERATING LLC,SALT CREEK,43.389943,-106.300122,2000,0,0,0,0,1089,0,UNKN,8800 SAND,,,,,,,
2522173,FDL OPERATING LLC,SALT CREEK,43.398649,-106.308829,2000,8884,8884,0,0,366,2255659,Penn,TENSLEEP,,,,,,,
2522180,CHACO ENERGY COMPANY,SUN RANCH,42.821610,-107.127500,2000,68819,0,68819,412911,311,0,Cret. Lwr,MUDDY,,,,,,,
2522181,CHACO ENERGY COMPANY,SUN RANCH,42.821844,-107.131907,2000,8751,3222,5529,33175,320,1071,Cret. Lwr,MUDDY,37.1,,,,,,
2522185,CHACO ENERGY COMPANY,SUN RANCH,42.824664,-107.126842,2000,2474,1087,1387,8321,273,1897,Cret. Lwr,MUDDY,26.3,,,,,,
2522192,PENNECO EXPLORATION COMPANY OF WYO LLC,BROOKS RANCH,42.832362,-106.081802,2000,8,8,0,0,17,10,Cret. Upr,FRONTIER-2,6.3,,,,,,
2522194,RICHARDSON OPERATING CO,AUSTIN CREEK,42.756479,-106.949990,2000,5959,0,5959,35755,250,0,Cret. Lwr,MUDDY,3.5,,,,,,
2522197,CHACO ENERGY COMPANY,SUN RANCH,42.821010,-107.136490,2000,6163,1900,4263,25579,282,1170,Cret. Lwr,MUDDY,28.0,,,,,,
2522203,STEALTH ENERGY USA INC,TEAPOT EAST,43.287764,-106.166730,2000,144,144,0,0,305,80,Cret. Upr,SHANNON,15.0,,,,,,
2522204,STEALTH ENERGY USA INC,TEAPOT EAST,43.279757,-106.174969,2000,115,115,0,0,305,55,Cret. Upr,SHANNON,17.5,,,,,,
2522205,STEALTH ENERGY USA INC,TEAPOT EAST,43.292231,-106.159220,2000,260,260,0,0,366,132,Cret. Upr,SHANNON,17.5,,,,,,
2522206,M-3 INDUSTRIES,RADERVILLE,42.950775,-107.450422,2000,1394,1394,0,0,366,744,Cret. Upr,CODY,18.0,,,,,,
2522208,CITATION OIL & GAS CORPORATION,NOTCHES,43.196373,-107.043587,2000,22203,22203,0,0,359,2792000,Penn,TENSLEEP,21.1,,,,,,
2522213,RICHARDSON OPERATING CO,AUSTIN CREEK,42.759200,-106.956831,2000,11522,10344,1178,7069,359,2,Cret. Lwr,MUDDY,42.2,,,,,,
2522224,CHACO ENERGY COMPANY,SUN RANCH,42.825019,-107.137083,2000,4060,24,4036,24218,163,0,Cret. Lwr,MUDDY,9.4,,,,,,
2522231,CITATION OIL & GAS CORPORATION,NOTCHES,43.194548,-107.040023,2000,8305,8305,0,0,360,1306497,Penn,TENSLEEP,21.1,,,,,,
2522234,CHACO ENERGY COMPANY,SADDLE ROCK,42.817990,-107.137220,2000,6594,780,5814,34886,169,0,Cret. Lwr,MUDDY,31.2,,,,,,
2522239,DOUD LAND COMPANY LLC,SALT CREEK WEST,43.378555,-106.332605,2000,57,57,0,0,24,0,UNKN,FISH TOOTH,,,,,,,
2522241,CITATION OIL & GAS CORPORATION,NOTCHES,43.195710,-107.029720,2000,17660,17660,0,0,360,2802313,Penn,TENSLEEP,21.1,,,,,,
2522245,BLACK BEAR OIL CORPORATION,BOONE DOME,43.030710,-107.043060,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2522246,NUCOR OIL & GAS INC,RADERVILLE,42.952881,-107.452871,2000,565,565,0,0,366,312,Cret. Upr,CODY,18.0,,,,,,
2522247,CITATION OIL & GAS CORPORATION,NOTCHES,43.192128,-107.027142,2000,18277,18277,0,0,352,2931652,Penn,TENSLEEP,21.1,,,,,,
2522248,CITATION OIL & GAS CORPORATION,NOTCHES,43.194089,-107.034262,2000,38598,38598,0,0,360,1935375,Penn,TENSLEEP,21.1,,,,,,
2522249,CITATION OIL & GAS CORPORATION,NOTCHES,43.192990,-107.037220,2000,1237,1237,0,0,358,302711,Penn,TENSLEEP,21.1,,,,,,
2522252,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.860240,-106.777450,2000,1830,1830,0,0,366,244488,Penn,TENSLEEP,18.5,,,,,,
2522256,ANTELOPE RESOURCES INC,SALT CREEK,43.465274,-106.300126,2000,83,83,0,0,91,0,Cret. Upr,SHANNON,1.9,,,,,,
2522257,ANTELOPE RESOURCES INC,SALT CREEK,43.464063,-106.298344,2000,389,389,0,0,302,579,Cret. Upr,SHANNON,6.3,,,,,,
2522262,CITATION OIL & GAS CORPORATION,NOTCHES,43.190460,-107.035860,2000,6662,6662,0,0,360,1881447,Penn,TENSLEEP,21.1,,,,,,
2522263,CITATION OIL & GAS CORPORATION,NOTCHES,43.195360,-107.045700,2000,7108,7108,0,0,359,2914769,Penn,TENSLEEP,21.1,,,,,,
2522264,TEREX ENERGY CORPORATION,BURKE RANCH,43.174170,-106.232780,2000,455,455,0,0,213,48082,Cret. Lwr,DAKOTA,11.2,,,,,,
2522270,FDL OPERATING LLC,SALT CREEK,43.406236,-106.275058,2000,4314,4116,198,1188,366,1029587,Cret. Upr,WALL CREEK-2,,,,,,,
2522272,FDL OPERATING LLC,SALT CREEK,43.400318,-106.278304,2000,87,82,5,32,184,97072,Cret. Upr,WALL CREEK-2,,,,,,,
2522274,FDL OPERATING LLC,SALT CREEK,43.403470,-106.279417,2000,36,33,3,17,184,173350,Cret. Upr,WALL CREEK-2,,,,,,,
2522276,FDL OPERATING LLC,SALT CREEK,43.430887,-106.289392,2000,3362,3157,205,1229,366,485391,Cret. Upr,WALL CREEK-2,,,,,,,
2522277,FDL OPERATING LLC,SALT CREEK,43.388760,-106.282850,2000,269,252,17,100,366,56683,Cret. Upr,WALL CREEK-2,,,,,,,
2522278,FDL OPERATING LLC,SALT CREEK,43.386714,-106.276976,2000,2512,2354,158,947,366,439119,Cret. Upr,WALL CREEK-2,,,,,,,
2522280,FDL OPERATING LLC,SALT CREEK,43.389906,-106.275398,2000,3364,3078,286,1717,366,305275,Cret. Upr,WALL CREEK-2,,,,,,,
2522281,FDL OPERATING LLC,SALT CREEK,43.398217,-106.276761,2000,1624,1486,138,828,366,152291,Cret. Upr,WALL CREEK-2,,,,,,,
2522282,FDL OPERATING LLC,SALT CREEK,43.392000,-106.288620,2000,2929,2745,184,1103,366,535822,Cret. Upr,WALL CREEK-2,,,,,,,
2522284,FDL OPERATING LLC,SALT CREEK,43.396103,-106.276922,2000,77,70,7,41,184,35083,Cret. Upr,WALL CREEK-2,,,,,,,
2522292,FDL OPERATING LLC,SALT CREEK,43.390085,-106.306394,2000,1758,1648,110,658,366,130664,Cret. Upr,WALL CREEK-2,,,,,,,
2522293,FDL OPERATING LLC,SALT CREEK,43.402479,-106.312858,2000,1370,1287,83,497,366,101715,Cret. Upr,WALL CREEK-2,,,,,,,
2522294,FDL OPERATING LLC,SALT CREEK,43.410245,-106.312701,2000,1119,1051,68,406,366,95675,Cret. Upr,WALL CREEK-2,,,,,,,
2522295,FDL OPERATING LLC,SALT CREEK,43.390386,-106.303233,2000,1578,1479,99,594,366,370230,Cret. Upr,WALL CREEK-2,,,,,,,
2522296,FDL OPERATING LLC,SALT CREEK,43.393524,-106.300843,2000,3258,3053,205,1231,366,535320,Cret. Upr,WALL CREEK-2,,,,,,,
2522297,FDL OPERATING LLC,SALT CREEK,43.387600,-106.301696,2000,4334,4061,273,1638,366,536440,Cret. Upr,WALL CREEK-2,,,,,,,
2522299,FDL OPERATING LLC,SALT CREEK,43.389400,-106.299820,2000,3381,3169,212,1273,366,245845,Cret. Upr,WALL CREEK-2,,,,,,,
2522300,FDL OPERATING LLC,SALT CREEK,43.406587,-106.312241,2000,2424,2277,147,880,366,140658,Cret. Upr,WALL CREEK-2,,,,,,,
2522301,FDL OPERATING LLC,SALT CREEK,43.399767,-106.308602,2000,2571,2409,162,970,366,365606,Cret. Upr,WALL CREEK-2,,,,,,,
2522302,FDL OPERATING LLC,SALT CREEK,43.404946,-106.309910,2000,1284,1206,78,470,366,149209,Cret. Upr,WALL CREEK-2,,,,,,,
2522304,FDL OPERATING LLC,SALT CREEK,43.406856,-106.291592,2000,401,376,25,152,366,156437,Cret. Upr,WALL CREEK-2,,,,,,,
2522305,FDL OPERATING LLC,SALT CREEK,43.411858,-106.298242,2000,3085,2891,194,1162,366,561411,Cret. Upr,WALL CREEK-2,,,,,,,
2522306,FDL OPERATING LLC,SALT CREEK,43.374605,-106.312707,2000,5087,4768,319,1916,366,683181,Cret. Upr,WALL CREEK-2,,,,,,,
2522310,FDL OPERATING LLC,SALT CREEK,43.375447,-106.310188,2000,2002,1876,126,758,366,393937,Cret. Upr,WALL CREEK-2,,,,,,,
2522312,FDL OPERATING LLC,SALT CREEK,43.380617,-106.314090,2000,53,50,3,19,214,137763,Cret. Upr,WALL CREEK-2,,,,,,,
2522316,FDL OPERATING LLC,SALT CREEK,43.382710,-106.302255,2000,11,10,1,4,61,10027,Cret. Upr,WALL CREEK-2,,,,,,,
2522331,FDL OPERATING LLC,SALT CREEK,43.376510,-106.307827,2000,2501,2344,157,941,366,510889,Cret. Upr,WALL CREEK 1-2,,,,,,,
2522344,FDL OPERATING LLC,SALT CREEK,43.423918,-106.302762,2000,1842,1731,111,668,366,129653,Cret. Upr,WALL CREEK-2,,,,,,,
2522345,FDL OPERATING LLC,SALT CREEK,43.421144,-106.297615,2000,2498,2346,152,914,366,635597,Cret. Upr,WALL CREEK-2,,,,,,,
2522346,FDL OPERATING LLC,SALT CREEK,43.422870,-106.299314,2000,2636,2476,160,958,366,425611,Cret. Upr,WALL CREEK-2,,,,,,,
2522348,FDL OPERATING LLC,SALT CREEK,43.426189,-106.280104,2000,2378,2269,109,656,366,324806,Cret. Upr,WALL CREEK-2,,,,,,,
2522349,FDL OPERATING LLC,SALT CREEK,43.419428,-106.278095,2000,11153,10646,507,3044,366,1155879,Cret. Upr,WALL CREEK-2,,,,,,,
2522350,FDL OPERATING LLC,SALT CREEK,43.414040,-106.282764,2000,3329,3177,152,910,366,667905,Cret. Upr,WALL CREEK-2,,,,,,,
2522351,FDL OPERATING LLC,SALT CREEK,43.419599,-106.281638,2000,3484,3323,161,964,366,717983,Cret. Upr,WALL CREEK-2,,,,,,,
2522352,FDL OPERATING LLC,SALT CREEK,43.405119,-106.283596,2000,3114,2918,196,1176,366,553499,Cret. Upr,WALL CREEK-2,,,,,,,
2522353,FDL OPERATING LLC,SALT CREEK,43.408262,-106.290504,2000,0,0,0,0,198,0,Cret. Upr,WALL CREEK-2,,,,,,,
2522354,FDL OPERATING LLC,SALT CREEK,43.412390,-106.285296,2000,3767,3594,173,1039,366,469433,Cret. Upr,WALL CREEK-2,,,,,,,
2522356,FDL OPERATING LLC,SALT CREEK,43.404468,-106.283812,2000,2710,2539,171,1023,366,673827,Cret. Upr,WALL CREEK-2,,,,,,,
2522357,FDL OPERATING LLC,SALT CREEK,43.408853,-106.286378,2000,2652,2531,121,724,366,332302,Cret. Upr,WALL CREEK-2,,,,,,,
2522378,CHACO ENERGY COMPANY,SADDLE ROCK,42.808670,-107.128110,2000,17386,1715,15671,94024,196,0,Cret. Lwr,MUDDY,49.3,,,,,,
2522381,WESCO OPERATING INC,BURKE RANCH EAST,43.163313,-106.233123,2000,0,0,0,0,99,0,Cret. Lwr,DAKOTA,,,,,,,
2522382,WESCO OPERATING INC,BURKE RANCH EAST,43.157084,-106.218722,2000,0,0,0,0,99,0,Cret. Lwr,DAKOTA,,,,,,,
2522383,HILCORP ENERGY COMPANY,WALTMAN,43.090333,-107.207351,2000,15942,263,15679,94075,366,0,Paleocene,FORT UNION,9.1,,,,,,
2522384,WESCO OPERATING INC,BURKE RANCH EAST,43.174796,-106.219585,2000,26,26,0,0,108,791,Cret. Lwr,DAKOTA,14.2,,,,,,
2522387,UNIT PETROLEUM COMPANY,WALLACE CREEK,42.900355,-107.263974,2000,12588,416,12172,73030,255,0,Cret. Lwr,MUDDY,45.8,,,,,,
2522388,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.438457,-106.203856,2000,5172,5172,0,0,358,120886,Cret. Upr,WALL CREEK-2,37.0,,,,,,
2522392,FDL OPERATING LLC,SALT CREEK,43.405403,-106.296856,2000,2734,2562,172,1031,366,276860,Cret. Upr,WALL CREEK-2,,,,,,,
2522393,FDL OPERATING LLC,SALT CREEK,43.383350,-106.287030,2000,1507,1412,95,568,366,221993,Cret. Upr,WALL CREEK-2,,,,,,,
2522394,FDL OPERATING LLC,SALT CREEK,43.375372,-106.303646,2000,3028,2838,190,1137,366,294394,Cret. Upr,WALL CREEK-2,,,,,,,
2522411,LOCO ,RADERVILLE,42.957490,-107.440580,2000,305,305,0,0,84,22,Cret. Upr,CODY,8.3,,,,,,
2522416,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.857325,-106.776749,2000,4437,4437,0,0,365,404420,Penn,TENSLEEP,18.5,,,,,,
2522417,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.861680,-106.777680,2000,2460,2460,0,0,366,206529,Penn,TENSLEEP,18.5,,,,,,
2522418,CHACO ENERGY COMPANY,SADDLE ROCK,42.808930,-107.131970,2000,220897,12346,208551,1251307,311,0,Cret. Lwr,MUDDY,53.8,,,,,,
2522422,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.858271,-106.778774,2000,2313,2313,0,0,366,323817,Penn,TENSLEEP,18.5,,,,,,
2522423,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.855597,-106.772992,2000,5386,5386,0,0,344,379432,Penn,TENSLEEP,18.5,,,,,,
2522424,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.858211,-106.767119,2000,785,785,0,0,366,40626,Penn,TENSLEEP,18.5,,,,,,
2522426,WESCO OPERATING INC,BURKE RANCH EAST,43.174405,-106.229302,2000,1006,1006,0,0,338,14377,Cret. Lwr,DAKOTA,14.2,,,,,,
2522428,WESCO OPERATING INC,BURKE RANCH EAST,43.167835,-106.218725,2000,1831,1831,0,0,403,23760,Cret. Lwr,DAKOTA,14.2,,,,,,
2522429,WESCO OPERATING INC,BURKE RANCH EAST,43.162891,-106.224969,2000,329,329,0,0,187,8601,Cret. Lwr,DAKOTA,14.2,,,,,,
2522438,E & B NATURAL RESOURCES MANAGEMENT,GOVERNMENT BRIDGE,42.642340,-106.686602,2000,1001,1001,0,0,367,0,Cret. Upr,CODY,40.0,,,,,,
2522441,TEREX ENERGY CORPORATION,BURKE RANCH,43.178893,-106.251798,2000,0,0,0,0,99,0,Cret. Lwr,DAKOTA,,,,,,,
2522442,STEALTH ENERGY USA INC,TEAPOT EAST,43.281433,-106.174491,2000,135,135,0,0,366,67,Cret. Upr,SHANNON,20.5,,,,,,
2522445,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.280316,-106.194605,2000,229,229,0,0,366,293,Cret. Upr,SHANNON,35.7,,,,,,
2522446,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.281896,-106.193131,2000,39,39,0,0,263,60,Cret. Upr,SHANNON,35.7,,,,,,
2522447,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.284864,-106.195746,2000,59,59,0,0,152,149,Cret. Upr,SHANNON,35.7,,,,,,
2522467,STEALTH ENERGY USA INC,TEAPOT EAST,43.272389,-106.170630,2000,100,100,0,0,305,0,Cret. Upr,NIOBRARA,8.1,,,,,,
2522468,CHACO ENERGY COMPANY,SADDLE ROCK,42.813437,-107.136505,2000,52265,259,52006,312036,229,9,Cret. Lwr,MUDDY,35.8,,,,,,
2522471,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.274120,-106.191908,2000,721,721,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2522472,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.286658,-106.189290,2000,570,570,0,0,366,64,Cret. Upr,SHANNON,35.7,,,,,,
2522474,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.290539,-106.196626,2000,266,266,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2522475,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.272463,-106.194069,2000,474,474,0,0,362,0,Cret. Upr,SHANNON,35.7,,,,,,
2522476,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.299024,-106.189047,2000,178,178,0,0,61,0,Cret. Upr,NIOBRARA,35.7,,,,,,
2522477,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.267223,-106.184061,2000,134,134,0,0,366,134,Cret. Upr,SHANNON,35.7,,,,,,
2522479,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.261126,-106.188238,2000,79,79,0,0,146,0,Cret. Upr,STEELE,35.7,,,,,,
2522480,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.301680,-106.312994,2000,1838,1838,0,0,294,0,Cret. Upr,NIOBRARA,35.7,,,,,,
2522481,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.300770,-106.184490,2000,816,816,0,0,366,0,Cret. Upr,NIOBRARA,35.7,,,,,,
2522482,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.290192,-106.179371,2000,532,532,0,0,366,454,Cret. Upr,SHANNON,35.7,,,,,,
2522484,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.306612,-106.191425,2000,604,604,0,0,366,0,Cret. Upr,STEELE,35.7,,,,,,
2522485,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.285184,-106.179237,2000,187,187,0,0,366,0,Cret. Upr,SHANNON,35.7,,,,,,
2522486,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.315703,-106.194969,2000,593,593,0,0,366,303,Cret. Upr,SHANNON,35.7,,,,,,
